filename,text
minuman (2246).jpg,yang kering dan sejuk. Habiskan dalam 7 bulan setelah produk dibuka. INFORMASI NILAI GIZI Takaran Saji 40 9 14.5 Sajian per Kemasan JUMLAH PER SAJIAN: Energi Total 125 kkal Energi dari Lemak 0 kkal % AKG' Lemak Total 0 9 0 % Omega 6 (Asam Linoleat) 10 mg 0 Omega 3 (Asam &-Linolenat) Img 0 % Lemak Trans 019 Lemak Jenuh 0 9 0 Kolesterol 6 mg Proteln 9 9 # Karbohldrat Total 22 Gula Total 16 9 Sukrosa 0 9 Laktosa 16 9 Garam (Matrium) 105 mg 7 Vitamin 290 ug 50 % Vitamin Dg 745 Hg 50 % Vitamin C 32 mg 35 % Vitamin E 2 mg 15 % Vitamin Bi (Thiamin) 0.20 mg 10 % Vitamin B2 (Riboflavin) 0.20 mg 10 % Viramin 0.80 mg 15 % (Asam Pantothenat) Vitamin (Piridoksin) 0.70 mg 50 % Vitamin Bo (Asam Folat 58 Ng I0 % B5 B6
minuman (2247).jpg,"tutup rapat qan simpan dalam ruangan yang kering dan sejuk: Habiskan dalam 7 bulan setelah produk dibuka: INFORMASI NILAI GIZI Takaran Saji 40 9 14.5 Sajian per Kemasan JUMLAH PER SAJIAN: Energl Total 125 kkal Energi dari Lemak 0 kkal % AKG"" Lemak Total 0 % Omega 6 (Asam Linoleat) 10 mg % Omega 3 (Asam u-Linolenat) 1mg 0 % Lemak Trans Lemak Jenuh 0 Kolesterol 6 mg 2 Rrobenidrat Total 22 18 : Gula Total 16 Sukrosa 9 Laktosa 16 9 Garam (NatrIum) 105 mg Vitamin 290 ug 50 %0 Vitamin DS 7.5 ug 50 % Vitamin € 52 mng 35 %0 Vitamin E 2 mg 15 Vitamin Bi (Thiamin) 0.20 mg 10 % Vitamin (Riboflavin) 0.20 mg I0 % Vitamin B5 0.80 mg 15 %0 (Asam Pantothenat) Vitamin 86 (Piridoksin) 0.70 mg 50 % Vitamin B9 (Asam Folat) 58 49 I0 B2"
minuman (2248).jpg,INFORMASI NILAI GIzI Takaran Saji: 43g 5 Sajian per Kemasan JUMLAH PERSAJIAN Energi Total 170 kkal Energi dari Lemak 25 kkal %AKG' Lemak Total 2.5 9 3% Omega 3 (Asama-Linolenat) 35 mg 3% Omega 6 (Asam Linoleat) 70 mg 1% Lemak Trans 0 9 Kolesterol 11 mg 4% Lemak Jenuh 2 9 8% Protein 10 9 139 Karbohidrat Total 25 9 7% Serat Pangan Total 3 9 9% Serat Pangan Larut 3 9 FOS-Inulin Gula Total 2 9 Sukrosa 3 9 Laktosa 18 9 Garam (Natrium) 100 mg 7% Vitamin dan Mineral Vitamin A 259% Vitamin € 35% Vitamin 03 15% Vitamin E 40% Vitamin B1 (Thiamin) 30% Vitamin B2 (Riboflavin) 25% Vitamin B3 (Niasin) 30% Vitamin B5 (Asam Pantothenat) 35% Vitamin B6 (Piridoksin) 35% Vitamin B9 (Asam Folat) 50% Vitamin B12 (Kobalamin) 40s Biotin 308 Kolin I0S0 Kalium 990
minuman (2249).jpg,INFORMASI NILAI GIZI Takaran Saji: 43g 5 Sajian per Kemasan JUMLAH PERSAJIAN Energi Total 170 kkal Energi dari Lemak 25 kkal %AKG' Lemak Total 2.5 9 3% Omega 3 (Asama-Lindlenat) 35 mg 3% Omega 6 (Asam Linoleat) 70 mg 1% Lemak Trans 0 9 Kolesterol 11 mg 4% Lemak Jenuh 2 9 8% Protein 10 9 139 Karbohidrat Total 25 9 7% Serat Pangan Total 3 9 9% Serat Pangan Larut 3 9 FOS-Inulin Gula Total 2 9 Sukrosa 3 9 Laktosa 18 9 Garam (Natrium) 100 mg 7% Vitamin dan Mineral Vitamin A 25% Vitamin € 35% Vitamin 03 15% Vitamin E 40% Vitamin B1 (Thiamin) 30% Vitamin B2 (Riboflavin) 25% Vitamin B3 (Niasin) 30% Vitamin B5 (Asam Pantothenat) 35% Vitamin B6 (Piridoksin) 35% Vitamin B9 (Asam Folat) 50% Vitamin B12 (Kobalamin) 40% Biotin 308 Kolin 10S0 Kalium 990
minuman (225).jpg,"NUTRITION FACTSI INFORMASI NILAI Gizi NMOUNT PER PACKAGEJUMLAH PER KEMASAN Total Calories/Energi Total 50 kkalkkcal %DV*/% AKG* Total Fat /Lemak Total 09 0%6 Saturated FatAemak Jenuh 09 0%6 Protein 09 0%6 Total Carbohydrate/ Karbohidrat Total 13 9 496 Total Sugars/Gula Total 19 Gu Salt (SodlumyGaram (Natrlum) 120 mg 8% 700% Moybe afe on 4 2150 calore diet; Your dallyy Sauuiug hutuen Or, ""depending on your calore nettk Ji Hot WJler Stu kebutuhan energi 2150 Kkal Tastetthe ebta 'energianda munguin Vegin {ingggatausendan  Fauetenset Alngin ataU Ranfercp KarfancaeJuu Aclulty Regulator wwnlicavaupul Dalry CreamenSalt 6 (pectin)sodiumm Hequeul Oa Wa and  potdsslum Kailel 149 Waann Pan Percent  Dally  Values  based  values, higher ( clower , Persen Akg berdasarkan Kebutuhan A Se enlste Pee Stt ctrodextln Aaug rltateh a Aabllzer Non n ta (Vegetable Jilsa Katei Oh Faeluloseh A Waal phosphats"
minuman (2250).jpg,"INFORMASI NILAI GIzI Takaran Saji: 43g 5 Sajian per Kemasan JUMLAH PERSAJIAN Energi Total 170 kkal Energi dari Lemak 25 kkal SAKG"" Lemak Total 2.5 9 3% Omega 3 (Asama-Linolenat) 35 mg 3% Omega 6 (Asam Linoleat) 70 mg 1% Lemak 0 9 Kolesterol mg 49 Lemak Jenuh 1 9 89 Protein 10 9 13% Karbohidrat Total 25 9 7% Serat Pangan Total 3 9 9% Serat Pangan Larut 3 9 FOS-Inulin Gula Total 2 9 Sukrosa 3 9 Laktosa 18 9 Garam (Natrium) 100 mg 7% Vitamin dan Mineral Vitamin A 25%6 Vitamin € 35% Vitamin D3 15% Vitamin E 40% Vitamin BI (Thiamin) 30% Vitamin B2 (Riboflavin) 25%0 Vitamin B3 (Niasin) 307 Vitamin B5 (Asam Pantothenat) 3590 Vitamin B6 (Piridoksin) 3590 Vitamin B9 (Asam Folat) 50% Vitamin B12 (Kobalamin) 40% Biotin 309 Kolin I0% Kalium 994 e Trans"
minuman (2251).jpg,"INFORMASI NILAI GIzI Takaran Saji: 43g 5 Sajian per Kemasan JUMLAH PERSAJIAN Energi Total 170 kkal Energi dari Lemak 25 kkal SAKG"" Lemak Total 2.5 9 3% Omega 3 (Asama-Linolenat) 35 mg 3% Omega 6 (Asam Linoleat) 70 mg 1% Lemak 0 9 Kolesterol mg 49 Lemak Jenuh 1 9 89 Protein 10 9 13% Karbohidrat Total 25 9 7% Serat Pangan Total 3 9 9% Serat Pangan Larut 3 9 FOS-Inulin Gula Total 2 9 Sukrosa 3 9 Laktosa 18 9 Garam (Natrium) 100 mg 7% Vitamin dan Mineral Vitamin A 25%6 Vitamin € 35% Vitamin D3 15% Vitamin E 40% Vitamin BI (Thiamin) 30% Vitamin B2 (Riboflavin) 25%0 Vitamin B3 (Niasin) 307 Vitamin B5 (Asam Pantothenat) 3590 Vitamin B6 (Piridoksin) 3590 Vitamin B9 (Asam Folat) 50% Vitamin B12 (Kobalamin) 40% Biotin 309 Kolin I0% Kalium 994 e Trans"
minuman (2252).jpg,INFORMASI NILAI GIZII NUTRITION FACTS Takaran saji/Serving size 45 g (3 sendok makanltablespoons) 8 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total Energy 180 kkal %AKG*/ %DV** Lemak Total/Total Fat 3 9 4 % Lemak Trans/Trans Fat 0g Kolesterol/Cholesterol 8 mg 3 % OHA 50 mg omega 3 (Asam a-Linolenaty 25 m9 3d cenolenic Acid Lemak Jenuh/Saturated Fat 10 % petein J Karbohidrat Total/Total 8 % Carbohydrate Serat Pangan /Dietary Fiber U Serat Pangan Larut/Soluble Fiber Inulin Gula TotallTotal Sugars Gula (Sukrosa)Sugar (Sucrose) Laktosa/Lactose  Garam (Natrium)Salt (Sodium) 110 mg 7 % Vitamin & Mineral 29 409 28 9 39 3g 19 16 9 49 129
minuman (2253).jpg,INFORMASI NILAI GIZI NUTRITION FACTS Takaran saji/Serving size 45 g (3 sendok makanltablespoons) 8 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total Energy 180 kkal %AKG*/ %DV** Lemak Total/Total Fat 4 % Lemak Trans/Trans Fat 0 g Kolesterol/Cholesterol 8 mg 3 % OHA 50 mg Ornega 3 (Asam a-Linolenaty/ 25 mg 2 % 0Linolenic Acid Lemak Jenuh/Saturated Fat 10 % Prorein 13 % Karbohidrat Total/Total 8 % Carbohydrate Serat Pangan /Dietary Fiber 9 % Serat Pangan Larut/Soluble Fiber Inulin Gula TotallTotal Sugars Gula (Sukrosa)Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)Salt (Sodium) 110 mg 7 % Vitamin & Mineral 39 29 409 28 9 30 39 19 16 9 49 129
minuman (2254).jpg,INFORMASI NILAI GIZII NUTRITION FACTS Takaran saji/Serving size 45 g (3 sendok makanltablespoons) 8 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total Energy 180 kkal %AKG*/ %DV** Lemak Total/Total Fat 4 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 8 mg 3 % DHA 50 mg Omega 3 (Asam a-Linolenat)/ 25 m9 28 6Enolenic Acid Lemak Jenuh/Saturated Fat 10 % prorein 45% Karbohidrat Total/Total 8 % Carbohydrate Serat Pangar /Dietary Fiber 98 Serat Pangan Larut/Soluble Fiber Inulin Gula Total/Total Sugars Gula (Sukrosa)/Sugar (Sucrose) Laktosa/Lactose 129 Garam (Natrium)Salt (Sodium) 110 mg 7 % Vitamin & Mineral 39 0 9 29 4019 28 9 39 39 19 16 9 49
minuman (2255).jpg,INFORMASI NILAI GIZI NUTRITION FACTS Takaran saji/Serving size 45 g (3 sendok makan/tablespoons) 8 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total Energy 170 kkal  %AKG*/ %DV** Lemak Total/Total Fat 4 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 3 mg 1 % E 50 m9 omega $ (Asam a-Linolenat)  15 mg QQ Ceeolenic Acid Lemak Jenuh/Saturated Fat 10 % Lae Ms Karbohidrat Total/Total  28 9 8 % Carbohydrate Serat PangarvDietary Fiber 98 Serat Pangan Larut/Soluble Fiber 3 9 Inulin 19 Gula Total/Total Sugars 199 Gula (Sukrosa)Sugar (Sucrose) 5 g Laktosa/Lactose Garam (Natrlum)Salt (Sodium) 120 mg  8 % Vitamin & Mineral E O 39 0 9 29 409 39 149
minuman (2256).jpg,INFORMASI NILAI GIZI NUTRITION FACTS Takaran saji/Serving size 45 g (3 sendok makan/tablespoons) 8 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total Energy 170 kkal %AKG*/ %DV** Lemak Total/Total Fat 4 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 3 mg 1 % DHA 50 m9 Omega 3 (Asam a-Linolenat)/ 15 mg RQ a Linolenic Acid Lemak Jenuh/Saturated Fat 10 % Vonem 180 Karbohidrat Total/Total 8 % Carbohydrate Serat PangarvDietary Fiber 9 e Serat Pangan Larut/Soluble Fiber 3 g Inulin Gula Total/Total Sugars 199 Gula (Sukrosa)Sugar (Sucrose) 5 g Laktosa/Lactose Garam (Natrium)Salt (Sodium) 120 mg 8 % Vitamin & Mineral T U 39 0 9 29 409 289 34 19 149
minuman (2257).jpg,INFORMASI NILAI GIZII NUTRITION FACTS Takaran saji/Serving size 45 g (3 sendok makan/tablespoons) 8 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total Energy 170 kkal %AKG*/ %DV** Lemak Total/Total Fat 4 % Lemak Trans/Trans Fat 0 g Kolesterol/Cholesterol 3 mg 1 % DHA 50 m9 omega 3 (Asam a-Linolenat)/ 15 mg Q0 a Linolenic Acid Lemak Jenuh/Saturated Fat 10 % Ueen 138 Karbohidrat Total/Total 28 9 8 % Carbohydrate Kerat Pangam/Dietary Fiber 40 Serat Pangan Larut/Soluble Fiber Inulin 19 Gula Total/Total Sugars 199 Gula (Sukrosa)Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)Salt (Sodium) 120 mg 8 % Vitamin & Mineral Vitamin A 25 % 40 % 39 29 409 30 39 5 9 14 9
minuman (2258).jpg,makartablespoons) Sajian per Kemasar/Servings per Pack JUMLAH PER SAJIAN/AMOUNT PER SERVING Energi Total/Total Energy 180 kkal %AKG* / %DV** Lemak Total/Total Fat 4 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 0 % DHA 50 Omega 3 (Asam a-Linolenat)/ 1% a-Linolenic Acid Lemak Jenuh/Saturated Fat 8 % Protein 42 % Karbohidrat Total/Total 8 % Carbohydrate Serat Pangan/Dietary Fiber 410 % Serat Pangan Larut/Soluble Fiber Inulin Gula Total/Total Sugars Gula (Sukrosa)Sugar (Sucrose)  Laktosa/Lactose Garam (Natrium)/Salt (Sodium) 120 8 % Vitamin & Mineral Vitamin A 20 % Vitamin € 40 % Vitamin D3 o Vitamin E 35 % Vitamin BI/Thiamine 30 % Vitamin B2/Riboflavin 25 % Vitamin B3/Niacin 30 % Vitamin B5/Pantothenic Acid 35 % 3.59 0 9 0 mg mg 12mg 29 99 28 9 3 9 3 9 19 129 49 0 9 mg
minuman (2259).jpg,"makam/tablespoons) Sajian per Kemasar/Servings per Pack JUMLAH PER SAJIAN/AMOUNT PER SERVING Energi Total/Total 180 kkal %AKG""/ %DV** Lemak Total/Total Fat 4 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 0 % DHA 50 mg Omega 3 (Asam a-Linolenat)/ 1%6 a-Linolenic Acid Lemak Jenuh/Saturated Fat 8 % Protein 12 % Karbohidrat Total/Total 8 % Carbohydrate Serat Pangan/Dietary Fiber 40 % Serat Pangan Larut/Soluble Fiber Inulin Gula Total/Total Sugars Gula (Sukrosa)/Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)Salt (Sodium) 120 mg 8 % Vitamin & Mineral Vitamin A 20 % Vitamin € 40 % Vitamin D3 10 & Vitamin E 35 % Vitamin BI/Thiamine 30 % Vitamin B2/Riboflavin 25 % Vitamin B3/Niacin 30 % Vitamin BS/Pantothenic Acid 35 % Energy 3.59 0 9 0 mg 12mg 29 99 28 9 3 9 3 9 19 129 49 0 9"
minuman (226).jpg,"NUTRITION FACTS/ INFORMASI NILAI Gizi AMOUNt PER PACKAGEJUMLAH PER KEMASAN 149 Total Calories/Energi Total 50 kkalkkcal %6DV*/% AKG"" Total Fat/Lemak Total 09 0% Saturated FatAemak Jenuh 09 0%6 Protein 09 046 Total Carbohydrate/ Karbohidrat Total 13 9 496 Total Sugars/Gula Total 19 Su Salt (Sodlum)Garam (Natrium) 120 mg 826 Vtah ( 7700% moy behighecoe } on 4 2150 calore diet; Your daly Serviny Insuuton AkG 0r depending on your calore netta Ji Het WJier: Stu Hae kebutuhan energi 2150 Kkal Tastetne fTestias 'energi anda munghin leotn {inggdatausendan PaunjuFadsa Alngin Jal Jand Rakkan-Fasaras acldand Acldlty Regulator wwwlicavciupel Non Dalry Creamen Salc 6 (pectin); sodium Hequenl Ga We aild Eeaaiel Par Percent  Daily ' Values  based  values , lower, Persen berdasarkan Kebutuhan Fieh eienusa (qirlc  Sueel Mettodextrln, Arunidal codium citrate), Fevor; Stabillzer (arbuxymnethy (Vegetable Jilsa choride)) celulose; papaya Van phosphats potasslum"
minuman (2260).jpg," Sajian per Kemasan/Servings per Pack JumlAH PeR SaJianiamount Per Serving Energi Total/Total 180 kkal %AKG"" / %DV # Lemak Total/Total Fat 3.5 9 4 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 0 % DHA 50 mg Omega 3 (Asam a-Linolenat)/ 12 mg 1 a-Linolenic Acid Lemak Jenuh/Saturated Fat 8 % Protein 1296 Karbohidrat Total/Total 28 g 8 % Carbohydrate Serat Pangan/Dietary Fiber 10 % Serat Pangan Larut/Soluble Fiber Inulin Gula Total/Total Sugars Gula (Sukrosa)/Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)/Salt (Sodium) 120 8 % Vitamin & Mineral Vitamin A 20 % Vitamin € 40 % Vitamin 03 10 % Vitamin E 35 90 Vitarin BI/Thiamine 30 %0 Vitarin B2/Riboflavin 25 90 Vitamin B3/Niacin 30 90 Vitamin B5/Pantothenic Acid 35 %0 Vitamin B6/Pyridoxine 40 4 Energy 0 9 0 mg 29 99 39 39 1 9 129 4 9 0 9 mg"
minuman (2261).jpg,"Makanntadiespoons) 4 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJiANiAMOUNT PER SERVING Energi Total/Total Energy 180 kkal %AKG""/ %DV#* Lemak Total/Total Fat 3.5 g 4 % Lemak Trans/Trans Fat 0 g Kolesterol/Cholesterol 0 % DHA 50 mg Omega 3 (Asam a-Linolenat)/ 12 mg 1 % a-Linolenic Acid Lemak Jenuh/Saturated Fat 8 % Protein 12 % Karbohidrat Total/Total 8 % Carbohydrate Serat Pangan/Dietary Fiber 0 % Serat Pangan Larut/Soluble Fiber Inulin Gula Total/Total Sugars Gula (Sukrosa)/Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)Salt (Sodium) 120 mg 8 % Vitamin & Mineral Vitamin A 20 % Vitamin € 40 % Vitamin 03 10 & Vitamin E 35 % Vitamin BI/Thiamine 30 % Vitamin B2/Riboflavin 25 % Vitamin B3/Niacin 30 % Vitamin BS/Pantothenic Acid 35 % Vitamin Re /Duridevine 0 mg 29 99 28 9 39 3 9 19 129 49 0 9"
minuman (2262).jpg,"Makanntadiespoons) 4 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJiANiAMOUNT PER SERVING Energi Total/Total Energy 180 kkal %AKG""/ %DV#* Lemak Total/Total Fat 3.5 g 4 % Lemak Trans/Trans Fat 0 g Kolesterol/Cholesterol 0 % DHA 50 mg Omega 3 (Asam a-Linolenat)/ 1 % a-Linolenic Acid Lemak Jenuh/Saturated Fat 8 % Protein 12 % Karbohidrat Total/Total 8 % Carbohydrate Serat Pangan/Dietary Fiber 10 % Serat Pangan Larut/Soluble Fiber Inulin Gula Total/Total Sugars Gula (Sukrosa)/Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)Salt (Sodium) 120 mg 8 % Vitamin & Mineral Vitamin A 20 % Vitamin € 40 % Vitamin 03 10 * Vitamin E 35 % Vitamin BI/Thiamine 30 % Vitamin B2/Riboflavin 25 % Vitamin B3/Niacin 30 % Vitamin BS/Pantothenic Acid 35 % Vitamin Re /Duridevine 0 mg 12 mg 29 99 28 9 39 3 9 19 129 49 0 9"
minuman (2263).jpg,"Mengandung alergen, Iihat daftar bahan yang dicetak tebal. INFORMASI NILAI GIZI Takaran Saji: 36 g 3,5 Sajian Per Kemasan JUMLAH PER SAJIAN Energi Total 150 kkal Energi dari Lemak 30 Knal %AKG Lemak Total 4% Kolesterol 2 mg 1% ALA (Asam 0-Linolenar) Omega 3 31 mg 2% LA (Asam Linoleat) Omega 6 250 mg 2% DHA (Asam Dokosaneksaenoat) 18 mg Lemak Jenuh 6% Protein 7 9 9% Karbohidrat Total 23 9 7% Serat Pangan 19 3% Serat Pangan lanut (Inulin) 9 Gula Total 18 g Sukrosa Garam (natrium) 110 mg 8% Vitamin dan Mineral Vitamin A 20% Vitamin B1 (Tiamin) 30% Vitamin B2 (Riboflavin) 20% Vitamin B3 (Niasin) 20% Vitamin B5 (Asam Pantotenat) 20% Vitamin B6 (Pindoksin) 25% Vitamin B9 (Asam Folat)  35% Vitamin B12 (Kobalamini 20% 3 9 19 69"
minuman (2264).jpg,"Mengandung alergen, Iihat daftar bahan yang dicetak tebal: INFORMASI NILAI GIZI Takaran Saji: 36 g 3,5 Sajian Per Kemasan JUMLAH PeR SAJIAN Energi Total 150 Kkal Energi dari Lemak 30 Kkal %AKG Lemak Total 4% Kolesterol 2 mg 1% ALA (Asam 0-Linolenar) Omega 3 31 mg 2% LA (Asam Linoleat) Omega 6 250 mg 2% DHA (Asam Dokosaneksaenoat) 18 mg Lemak Jenuh 6% Protein 7 9 9% Karbohidrat Total 23 9 7% Serat Pangan 1 9 3% Serat Pangan lanut (Inulin) 9 Gula Total 18 g Sukrosa Garam (natrium) 110 mg 8% Vitamin dan Mineral Vitamin A 20% Vitamin B1 (Tiamin) 30% Vitamin B2 (Riboflavin) 20% Vitamin B3 (Niasin) 20% Vitamin B5 (Asam Pantolenat) 20% Vitamin B6 (Pindoksin) 25% Vitamin B9 (Asam Folat) 35% Vitamin B12 (Kobalamini 20% 3 9 1 9 6 9"
minuman (2265).jpg,"L-Karnitin, Inositol: Mengandung alergen, Iihat daftar bahan yang dicetak tebal. INFORMASI NILAI GIZI Takaran Saji: 36 g 3,5 Sajian Per Kemasan JUMLAH PER SAJIAN Energi Total 150 kkal Energi dari Lemak 30 kkal  %AKG Lemak Total 4% Kolesterol 2 mg 1% ALA (Asam a-Linolenat)Omega 3 31 mg 2% LA (Asam Linoleat)Omega 6 250 mg 2% DHA (Asam Dokosaheksaenoat) 18 mg Lemak Jenuh 1 9 6% Protein 7 g 9% Karbohidrat Total 23 g 7% Serat Pangan 1 9 3% Serat Pangan larut (Inulin) 1g Gula Total 18 g Sukrosa Garam (natrium) 110 mg 8% Vitamin dan Mineral Vitamin A 20% Vitamin B1 (Tiamin) 30% Vitamin B2 (Riboflavin) 20% Vitamin B3 (Niasin) 20% Vitamin B5 (Asam Pantotenat)  20% Vitamin B6 (Piridoksin) 25% Vitamin B9 (Asam Folat) 35% Vitamin B12 (Kobalamini 20% 3 9 6 9"
minuman (2266).jpg,"L-Karnitin, Inositol: Mengandung alergen, Iihat daftar bahan yang dicetak tebal. INFORMASI NILAI GIZI Takaran Saji: 36 g 3,5 Sajian Per Kemasan JUMLAH PER SAJIAN Energi Total 150 kkal Energi dari Lemak 30 kkal %AKG Lemak Total 4% Kolesterol 2 mg 1% ALA (Asam &a-Linolenat)Omega 3 31 mg 2% LA (Asam Linoleat)Omega 6 250 mg 2% DHA (Asam Dokosaheksaenoat) 18 mg Lemak Jenuh 6% Protein 9% Karbohidrat Total 23 g 7% Serat Pangan 1 9 3% Serat Pangan larut (Inulin) 1 g Gula Total 18 g Sukrosa Garam (natrium) 110 mg 8% Vitamin dan Mineral Vitamin A 20% Vitamin B1 (Tiamin) 30% Vitamin B2 (Riboflavin) 20% Vitamin B3 (Niasin) 20% Vitamin B5 (Asam Pantotenat) 20% Vitamin B6 (Piridoksin) 25% Vitamin B9 (Asam Folat) 35% Vitamin B12 (Kobalamini 20% 3 9 19 7 9 6 9"
minuman (2267).jpg, NUTRITION FACTS Takaran saji/Serving size 40 g (3 sendok makan/tablespoons) 4.5 Sajian per Kemasan/Servings _ per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total _ 150 kkal %AKG*/ %DV** Lemak Total/Total Fat 1g 2 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 2 % DHA 35 Lemak Jenuh/Saturated Fat 1 % Protein 9 % Karbohidrat Total/Total 9 % Carbohydrate Serat Pangan/Dietary Fiber 9 % Inulin Gula Total/Total Gula (Sukrosa)/Sugar (Sucrose)  Laktosa/Lactose Garam (Natrium)/Salt (Sodium) 80 mg 5 % Vitamin & Mineral Vitamin A 25 % Vitamin € 35 % Vitamin D3 15 % Vitamin E 30 %0 Vitamin B1/Thiamine 30 % Vitamin B2/Riboflavin 25 % Vitamin B3/Niacin 35 %0 Vitamin BS/Pantothenic Acid 40 % Vitamin B6/Pyridoxine Vitamin B9 (Fole VEei 40 %0 Energy 0 9 6 mg mg 19 59 28 9 3 9 19 Sugars 149 5 9 9 9
minuman (2268).jpg, NUTRITION FACTS Takaran saji/Serving size 40 g (3 sendok makan/tablespoons) 4.5 Sajian per Kemasan/Servings_ per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total_ 150 kkal %AKG*/ %DV** Lemak Total/Total Fat 1g 2 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 2 % DHA 35 Lemak Jenuh/Saturated Fat 1 % Protein 9 % Karbohidrat Total/Total 9 % Carbohydrate Serat Pangan/Dietary Fiber 9 % Inulin Gula Total/Total Gula (Sukrosa)/Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)/Salt (Sodium) 80 5 % Vitamin & Mineral Vitamin A 25 % Vitamin € 35 % Vitamin D3 15 % Vitamin E 30 %0 Vitamin B1/Thiamine 30 % Vitamin B2/Riboflavin 25 % Vitamin B3/Niacin 35 %0 Vitamin BS/Pantothenic Acid 40 % Vitamin B6/Pyridoxine Vitamin B9 (Fole VEei 40 %0 Energy 0 9 6 mg mg 19 59 28 9 3 9 19 Sugars 149 5 9 9 9 mg
minuman (2269).jpg,NUTRITION FACTS Takaran saji/Serving size 40 g (3 sendok makan/tablespoons) 4.5 Sajian per Kemasan/Servings per Pack JUMLAH PER SAJIANIAMOUNT PER SERVING Energi Total/Total 150 kkal %AKG*/ %DV** Lemak Total/Total Fat 1g 2 % Lemak Trans/Trans Fat Kolesterol/Cholesterol 2 % DHA 35 mg Lemak Jenuh/Saturated Fat 1 % Protein 9 % Karbohidrat Total/Total 9 % Carbohydrate Serat Pangan/Dietary Fiber 3 g 9 % Inulin Gula Total/Total Gula (Sukrosa)/Sugar (Sucrose) Laktosa/Lactose Garam (Natrium)/Salt (Sodium) 80 mg 5 % Vitamin & Mineral Vitamin A 25 % Vitamin € 35 % Vitamin D3 15 % Vitamin E 30 % Vitamin BI/Thiamine 30 % Vitamin B2/Riboflavin 25 % Vitamin B3/Niacin 35 % Vitamin BS/Pantothenic Acid 40 % Vitamin B6/Pyridoxine 40 % Energy 0 9 6 mg 19 59 28 g 1g Sugars 149 5 9 9 9
minuman (227).jpg,"NUTRITIONHACTSI INFORMASINiiAi&izi NuurSa"" mountperrioigejumlhte kemisn Total Calores Energl Total Gowbuai SDv""ir AkG"" D Total Fat Lemak Total 09 0r Seturated FatAemak Jenuh 0r Dcr Fotein 09 0K Total Carbohydretel Karbehldrat Total Tetal SugerslGula Total 109 Suee Kalen Sucrose/Sukrosa 10 9 Vz Selt (Sedlum)Garam (Natrlum) J5 mg 10 ( 100e4 Yoqurt dan O Dally Values dre bascdon 421S0 ckre dkt Your dotly Serving huutrtiea Darane / Ektw e vlamojbrhigha erlonet devendingonyour @lonenece Naten or ho ae itana 2150 Ital ready (a drink(isie ua AKG berdasdikan kebutuhdn energi ratunjua Fourin Licn ed Kbluhan Utag}urda mungon on Unggotoukon,eqdan alr (lngh J044 puu l dlmlnum AsLM 2xya4nn) ^ INGREDIENTS: Sugar Non Dairy Greamer Artine wlearauyuicaton enly Blush Yoqurt Salt; Stabilizer (ciyuicu (sodium carbon gellan] olad Maltode (cituicup""gt 139 Vtanin Patant  Persen Ine? (trisodium Kavory Acidity regulator add)  (phosphate Wegetablles"
